attempt_id,quiz_id,student_id,attempt_date,score,time_spent_seconds,passed
AT53808,QZ3019,QF1090,2024-08-31,70.31,120,True
AT53809,QZ3019,QF1551,2024-08-30,79.37,103,True
AT53810,QZ3019,QF1245,2024-08-31,76.98,204,True
AT53811,QZ3020,QF1346,2024-08-29,64.6,253,True
AT53812,QZ3021,QF1564,2024-08-31,51.37,120,True
AT53813,QZ3021,QF1830,2024-08-25,69.2,200,True
AT53814,QZ3021,QF1927,2024-08-27,100.0,221,True
AT53815,QZ3022,QF1987,2024-08-22,74.69,465,True
AT53816,QZ3022,QF1305,2024-08-24,64.29,392,True
AT53817,QZ3024,QF1387,2024-08-31,72.16,300,True
AT53818,QZ3024,QF1444,2024-08-28,75.44,324,True
AT53819,QZ3024,QF1553,2024-08-26,90.36,203,True
AT53820,QZ3024,QF1949,2024-08-23,71.28,343,True
AT53821,QZ3024,QF1506,2024-08-23,80.3,338,True
AT53822,QZ3025,QF1264,2024-08-20,78.85,320,True
AT53823,QZ3025,QF1490,2024-08-23,68.68,274,True
AT53824,QZ3027,QF1342,2024-08-29,71.67,214,True
AT53825,QZ3029,QF1711,2024-08-17,70.5,345,True
AT53826,QZ3029,QF1060,2024-08-28,74.43,306,True
AT53827,QZ3033,QF1898,2024-08-10,90.71,144,True
AT53828,QZ3035,QF1675,2024-08-25,72.94,240,True
AT53829,QZ3035,QF1882,2024-08-29,69.29,281,True
AT53830,QZ3035,QF1034,2024-08-28,74.07,201,True
AT53831,QZ3035,QF1866,2024-08-25,94.58,208,True
AT53832,QZ3035,QF1822,2024-08-25,70.37,353,True
AT53833,QZ3036,QF1451,2024-08-31,78.43,214,True
AT53834,QZ3036,QF1702,2024-08-28,79.31,246,True
AT53835,QZ3036,QF1912,2024-08-31,99.87,195,True
AT53836,QZ3036,QF1574,2024-08-26,70.34,175,True
AT53837,QZ3038,QF1954,2024-08-19,71.5,281,True
AT53838,QZ3038,QF1810,2024-08-15,65.89,315,True
AT53839,QZ3038,QF1976,2024-08-22,75.64,220,True
AT53840,QZ3039,QF1295,2024-08-30,80.63,406,True
AT53841,QZ3039,QF1574,2024-08-24,78.93,325,True
AT53842,QZ3039,QF1988,2024-08-28,69.04,366,True
AT53843,QZ3039,QF1988,2024-08-22,75.66,285,True
AT53844,QZ3040,QF1769,2024-08-30,76.77,262,True
AT53845,QZ3040,QF1627,2024-08-24,62.89,426,True
AT53846,QZ3040,QF1055,2024-08-31,55.95,347,True
AT53847,QZ3040,QF1316,2024-08-16,65.77,329,True
AT53848,QZ3041,QF1649,2024-08-24,93.49,397,True
AT53849,QZ3041,QF1297,2024-08-24,74.57,329,True
AT53850,QZ3041,QF1260,2024-08-23,70.2,422,True
AT53851,QZ3041,QF1308,2024-08-21,65.68,352,True
AT53852,QZ3041,QF1139,2024-08-21,57.65,395,True
AT53853,QZ3041,QF1375,2024-08-24,55.51,410,True
AT53854,QZ3043,QF1705,2024-08-13,70.01,256,True
AT53855,QZ3044,QF1171,2024-08-26,60.42,114,True
AT53856,QZ3044,QF1749,2024-08-25,57.14,92,True
AT53857,QZ3045,QF1684,2024-08-26,86.8,162,True
AT53858,QZ3045,QF1877,2024-08-30,79.31,211,True
AT53859,QZ3045,QF1781,2024-08-31,73.65,158,True
AT53860,QZ3047,QF1232,2024-08-25,72.23,161,True
AT53861,QZ3048,QF1538,2024-08-30,75.96,186,True
AT53862,QZ3048,QF1747,2024-08-30,90.4,195,True
AT53863,QZ3048,QF1611,2024-08-31,77.68,134,True
AT53864,QZ3048,QF1124,2024-08-30,96.07,196,True
AT53865,QZ3049,QF1043,2024-08-30,66.65,234,True
AT53866,QZ3051,QF1377,2024-08-26,83.25,457,True
AT53867,QZ3051,QF1945,2024-08-25,70.72,267,True
AT53868,QZ3051,QF1625,2024-08-31,80.34,453,True
AT53869,QZ3051,QF1756,2024-08-26,58.36,410,True
AT53870,QZ3052,QF1242,2024-08-24,67.03,256,True
AT53871,QZ3052,QF1078,2024-08-30,68.42,156,True
AT53872,QZ3053,QF1637,2024-08-18,84.74,317,True
AT53873,QZ3053,QF1327,2024-08-26,81.65,195,True
AT53874,QZ3054,QF1734,2024-08-20,60.23,283,True
AT53875,QZ3054,QF1910,2024-08-17,91.0,291,True
AT53876,QZ3056,QF1295,2024-08-28,96.97,158,True
AT53877,QZ3057,QF1178,2024-08-28,87.38,108,True
AT53878,QZ3058,QF1173,2024-08-29,56.32,359,True
AT53879,QZ3058,QF1770,2024-08-29,58.07,355,True
AT53880,QZ3058,QF1012,2024-08-29,73.57,315,True
AT53881,QZ3060,QF1860,2024-08-29,73.33,211,True
AT53882,QZ3060,QF1763,2024-08-26,65.09,179,True
AT53883,QZ3061,QF1808,2024-08-14,70.44,255,True
AT53884,QZ3062,QF1849,2024-08-31,88.77,194,True
AT53885,QZ3062,QF1893,2024-08-31,54.41,256,True
AT53886,QZ3063,QF1995,2024-08-15,84.27,270,True
AT53887,QZ3064,QF1434,2024-08-31,83.28,258,True
AT53888,QZ3064,QF1720,2024-08-31,67.94,505,True
AT53889,QZ3064,QF1081,2024-08-31,84.42,292,True
AT53890,QZ3064,QF1634,2024-08-31,87.49,270,True
AT53891,QZ3064,QF1724,2024-08-31,68.4,470,True
AT53892,QZ3064,QF1368,2024-08-31,68.83,420,True
AT53893,QZ3064,QF1860,2024-08-31,84.72,368,True
AT53894,QZ3064,QF1878,2024-08-31,80.84,247,True
AT53895,QZ3064,QF1211,2024-08-31,94.29,501,True
AT53896,QZ3064,QF1471,2024-08-31,93.6,467,True
AT53897,QZ3064,QF1696,2024-08-31,63.47,246,True
AT53898,QZ3064,QF1634,2024-08-31,76.76,489,True
AT53899,QZ3064,QF1036,2024-08-31,100.0,436,True
AT53900,QZ3064,QF1324,2024-08-31,70.63,390,True
AT53901,QZ3064,QF1793,2024-08-31,82.57,296,True
AT53902,QZ3066,QF1186,2024-08-26,80.35,339,True
AT53903,QZ3066,QF1066,2024-08-30,56.0,417,True
AT53904,QZ3066,QF1754,2024-08-29,81.21,238,True
AT53905,QZ3066,QF1143,2024-08-28,68.43,486,True
AT53906,QZ3067,QF1257,2024-08-31,86.11,460,True
AT53907,QZ3067,QF1815,2024-08-30,70.66,482,True
AT53908,QZ3069,QF1451,2024-08-28,59.28,144,True
AT53909,QZ3070,QF1954,2024-08-29,61.53,314,True
AT53910,QZ3070,QF1536,2024-08-29,61.24,208,True
AT53911,QZ3070,QF1071,2024-08-29,79.89,404,True
AT53912,QZ3070,QF1700,2024-08-29,80.67,242,True
AT53913,QZ3071,QF1173,2024-08-24,67.22,297,True
AT53914,QZ3071,QF1137,2024-08-29,52.55,302,True
AT53915,QZ3071,QF1576,2024-08-25,77.62,225,True
AT53916,QZ3071,QF1034,2024-08-30,65.03,355,True
AT53917,QZ3071,QF1485,2024-08-27,44.07,366,False
AT53918,QZ3072,QF1081,2024-08-24,56.71,243,True
AT53919,QZ3072,QF1443,2024-08-28,48.6,375,False
AT53920,QZ3072,QF1812,2024-08-26,91.9,352,True
AT53921,QZ3073,QF1579,2024-08-25,59.69,100,True
AT53922,QZ3073,QF1451,2024-08-29,74.37,99,True
AT53923,QZ3073,QF1085,2024-08-23,90.54,159,True
AT53924,QZ3073,QF1893,2024-08-21,100.0,135,True
AT53925,QZ3075,QF1342,2024-08-30,70.88,248,True
AT53926,QZ3076,QF1757,2024-08-25,93.07,236,True
AT53927,QZ3077,QF1513,2024-08-28,95.12,75,True
AT53928,QZ3077,QF1382,2024-08-28,100.0,50,True
AT53929,QZ3077,QF1789,2024-08-27,82.37,73,True
AT53930,QZ3079,QF1602,2024-08-21,60.96,170,True
AT53931,QZ3083,QF1871,2024-08-19,81.65,174,True
AT53932,QZ3084,QF1618,2024-08-31,77.92,171,True
AT53933,QZ3084,QF1899,2024-08-27,64.17,230,True
AT53934,QZ3084,QF1012,2024-08-25,67.61,158,True
AT53935,QZ3084,QF1607,2024-08-30,93.13,223,True
AT53936,QZ3085,QF1876,2024-08-31,65.8,372,True
AT53937,QZ3085,QF1510,2024-08-30,84.16,264,True
AT53938,QZ3085,QF1305,2024-08-25,91.66,255,True
AT53939,QZ3085,QF1479,2024-08-24,67.19,209,True
AT53940,QZ3087,QF1137,2024-08-15,60.47,273,True
AT53941,QZ3088,QF1648,2024-08-28,75.83,401,True
AT53942,QZ3089,QF1542,2024-08-19,48.12,119,False
AT53943,QZ3089,QF1558,2024-08-26,73.76,207,True
AT53944,QZ3089,QF1462,2024-08-20,82.45,200,True
AT53945,QZ3090,QF1298,2024-08-22,65.61,190,True
AT53946,QZ3090,QF1815,2024-08-31,91.19,293,True
AT53947,QZ3090,QF1035,2024-08-14,75.27,377,True
AT53948,QZ3091,QF1929,2024-08-19,73.07,205,True
AT53949,QZ3091,QF1384,2024-08-28,47.64,143,False
AT53950,QZ3091,QF1134,2024-08-22,60.3,157,True
AT53951,QZ3092,QF1126,2024-08-31,78.11,373,True
AT53952,QZ3092,QF1403,2024-08-31,56.67,260,True
AT53953,QZ3092,QF1185,2024-08-31,64.54,237,True
AT53954,QZ3092,QF1318,2024-08-31,67.98,266,True
AT53955,QZ3092,QF1785,2024-08-31,69.54,229,True
AT53956,QZ3092,QF1752,2024-08-31,85.28,293,True
AT53957,QZ3093,QF1662,2024-08-19,54.01,201,True
AT53958,QZ3093,QF1428,2024-08-13,57.51,396,True
AT53959,QZ3093,QF1285,2024-08-14,65.67,197,True
AT53960,QZ3094,QF1178,2024-08-27,90.0,328,True
AT53961,QZ3094,QF1602,2024-08-13,67.23,229,True
AT53962,QZ3094,QF1746,2024-08-18,63.31,221,True
AT53963,QZ3094,QF1767,2024-08-25,80.9,226,True
AT53964,QZ3094,QF1878,2024-08-20,76.78,195,True
AT53965,QZ3094,QF1846,2024-08-25,87.4,357,True
AT53966,QZ3094,QF1317,2024-08-18,61.67,401,True
AT53967,QZ3094,QF1004,2024-08-26,99.06,329,True
AT53968,QZ3097,QF1168,2024-08-17,63.46,252,True
AT53969,QZ3098,QF1795,2024-08-31,67.62,114,True
AT53970,QZ3099,QF1413,2024-08-31,83.55,196,True
AT53971,QZ3099,QF1949,2024-08-29,92.46,189,True
AT53972,QZ3099,QF1613,2024-08-30,67.03,204,True
AT53973,QZ3099,QF1775,2024-08-29,62.66,192,True
AT53974,QZ3100,QF1467,2024-08-29,77.73,180,True
AT53975,QZ3100,QF1889,2024-08-30,73.35,115,True
AT53976,QZ3101,QF1023,2024-08-29,65.0,126,True
AT53977,QZ3102,QF1669,2024-08-28,95.18,228,True
AT53978,QZ3102,QF1967,2024-08-29,100.0,386,True
AT53979,QZ3104,QF1694,2024-08-29,79.4,111,True
AT53980,QZ3108,QF1230,2024-08-30,57.34,272,True
AT53981,QZ3108,QF1054,2024-08-31,80.8,285,True
AT53982,QZ3109,QF1452,2024-08-29,77.85,244,True
AT53983,QZ3110,QF1448,2024-08-14,78.15,375,True
AT53984,QZ3110,QF1996,2024-08-16,43.29,202,False
AT53985,QZ3111,QF1624,2024-08-22,69.79,466,True
AT53986,QZ3111,QF1930,2024-08-31,62.2,395,True
AT53987,QZ3111,QF1876,2024-08-23,81.53,413,True
AT53988,QZ3111,QF1071,2024-08-21,63.01,282,True
AT53989,QZ3111,QF1057,2024-08-29,62.73,516,True
AT53990,QZ3112,QF1981,2024-08-19,72.08,232,True
AT53991,QZ3112,QF1882,2024-08-18,62.36,319,True
AT53992,QZ3112,QF1793,2024-08-17,61.65,256,True
AT53993,QZ3113,QF1550,2024-08-18,53.4,123,True
AT53994,QZ3115,QF1036,2024-08-28,100.0,337,True
AT53995,QZ3115,QF1106,2024-08-24,95.26,187,True
AT53996,QZ3116,QF1070,2024-08-17,72.65,177,True
AT53997,QZ3116,QF1967,2024-08-15,100.0,220,True
AT53998,QZ3116,QF1830,2024-08-16,79.51,152,True
AT53999,QZ3116,QF1217,2024-08-17,90.6,306,True
AT54000,QZ3116,QF1493,2024-08-21,85.03,327,True
AT54001,QZ3117,QF1186,2024-08-31,57.09,224,True
AT54002,QZ3117,QF1375,2024-08-31,58.34,317,True
AT54003,QZ3118,QF1449,2024-08-26,89.94,434,True
AT54004,QZ3119,QF1167,2024-08-27,61.86,362,True
AT54005,QZ3119,QF1128,2024-08-25,59.23,373,True
AT54006,QZ3120,QF1770,2024-08-21,74.44,353,True
AT54007,QZ3122,QF1839,2024-08-30,84.03,197,True
AT54008,QZ3122,QF1849,2024-08-30,75.88,185,True
AT54009,QZ3122,QF1521,2024-08-30,85.33,290,True
AT54010,QZ3122,QF1245,2024-08-30,81.72,241,True
AT54011,QZ3123,QF1407,2024-08-31,72.54,470,True
AT54012,QZ3123,QF1577,2024-08-31,93.85,391,True
AT54013,QZ3123,QF1558,2024-08-31,82.12,610,True
AT54014,QZ3123,QF1288,2024-08-31,58.55,546,True
AT54015,QZ3123,QF1582,2024-08-31,94.48,423,True
AT54016,QZ3123,QF1830,2024-08-31,83.39,342,True
AT54017,QZ3123,QF1277,2024-08-31,70.53,630,True
AT54018,QZ3123,QF1711,2024-08-31,72.95,691,True
AT54019,QZ3123,QF1560,2024-08-31,87.7,661,True
AT54020,QZ3123,QF1263,2024-08-31,54.93,432,True
AT54021,QZ3123,QF1048,2024-08-31,84.79,604,True
AT54022,QZ3123,QF1597,2024-08-31,79.37,601,True
AT54023,QZ3123,QF1017,2024-08-31,64.23,515,True
AT54024,QZ3123,QF1958,2024-08-31,81.88,679,True
AT54025,QZ3124,QF1415,2024-08-31,69.96,234,True
AT54026,QZ3124,QF1305,2024-08-26,82.64,418,True
AT54027,QZ3124,QF1659,2024-08-22,63.83,462,True
AT54028,QZ3124,QF1945,2024-08-22,68.48,482,True
AT54029,QZ3124,QF1705,2024-08-22,72.97,317,True
AT54030,QZ3125,QF1663,2024-08-14,61.97,303,True
AT54031,QZ3125,QF1992,2024-08-18,72.73,238,True
AT54032,QZ3126,QF1713,2024-08-16,80.04,231,True
AT54033,QZ3126,QF1113,2024-08-28,80.22,264,True
AT54034,QZ3126,QF1590,2024-08-26,87.94,134,True
AT54035,QZ3127,QF1203,2024-08-27,77.73,231,True
AT54036,QZ3129,QF1017,2024-08-28,67.9,261,True
AT54037,QZ3129,QF1866,2024-08-29,85.28,157,True
AT54038,QZ3130,QF1919,2024-08-23,70.11,206,True
AT54039,QZ3130,QF1374,2024-08-27,72.15,263,True
AT54040,QZ3131,QF1169,2024-08-27,94.76,207,True
AT54041,QZ3131,QF1519,2024-08-24,73.34,357,True
AT54042,QZ3132,QF1138,2024-08-30,59.15,135,True
AT54043,QZ3134,QF1462,2024-08-31,87.01,194,True
AT54044,QZ3136,QF1452,2024-08-31,66.28,230,True
AT54045,QZ3137,QF1181,2024-08-27,74.7,256,True
AT54046,QZ3139,QF1154,2024-08-26,55.01,627,True
AT54047,QZ3139,QF1750,2024-08-25,61.34,399,True
AT54048,QZ3140,QF1230,2024-08-29,74.07,218,True
AT54049,QZ3140,QF1108,2024-08-29,67.07,228,True
AT54050,QZ3140,QF1451,2024-08-31,55.95,377,True
AT54051,QZ3141,QF1878,2024-08-20,76.78,187,True
AT54052,QZ3141,QF1087,2024-08-23,63.67,241,True
AT54053,QZ3141,QF1126,2024-08-25,97.85,159,True
AT54054,QZ3142,QF1142,2024-08-27,70.53,183,True
AT54055,QZ3142,QF1171,2024-08-29,71.03,301,True
AT54056,QZ3142,QF1400,2024-08-30,56.2,267,True
AT54057,QZ3145,QF1186,2024-08-19,72.0,334,True
AT54058,QZ3146,QF1361,2024-08-23,56.71,160,True
AT54059,QZ3147,QF1866,2024-08-28,81.3,221,True
AT54060,QZ3147,QF1257,2024-08-30,80.04,169,True
AT54061,QZ3149,QF1316,2024-08-30,71.47,248,True
AT54062,QZ3149,QF1912,2024-08-29,69.86,262,True
AT54063,QZ3149,QF1571,2024-08-30,77.4,254,True
AT54064,QZ3149,QF1465,2024-08-30,60.25,354,True
AT54065,QZ3150,QF1949,2024-08-29,83.57,290,True
AT54066,QZ3156,QF1481,2024-08-31,63.98,376,True
AT54067,QZ3157,QF1816,2024-08-31,65.09,90,True
AT54068,QZ3157,QF1164,2024-08-31,78.73,116,True
AT54069,QZ3158,QF1338,2024-08-25,84.01,181,True
AT54070,QZ3158,QF1183,2024-08-28,92.98,385,True
AT54071,QZ3158,QF1218,2024-08-24,76.85,194,True
AT54072,QZ3158,QF1582,2024-08-16,81.23,369,True
AT54073,QZ3159,QF1175,2024-08-31,48.6,299,False
AT54074,QZ3159,QF1387,2024-08-31,74.15,263,True
AT54075,QZ3160,QF1284,2024-08-27,63.99,276,True
AT54076,QZ3160,QF1754,2024-08-20,92.38,320,True
AT54077,QZ3160,QF1872,2024-08-29,70.41,322,True
AT54078,QZ3160,QF1284,2024-08-31,64.29,232,True
AT54079,QZ3160,QF1976,2024-08-22,75.9,362,True
AT54080,QZ3161,QF1792,2024-08-31,88.78,130,True
AT54081,QZ3161,QF1275,2024-08-22,62.97,178,True
AT54082,QZ3162,QF1579,2024-08-27,100.0,336,True
AT54083,QZ3162,QF1587,2024-08-27,73.48,346,True
AT54084,QZ3162,QF1664,2024-08-27,70.93,287,True
AT54085,QZ3162,QF1322,2024-08-28,60.84,555,True
AT54086,QZ3162,QF1808,2024-08-25,90.4,463,True
AT54087,QZ3162,QF1793,2024-08-29,67.02,347,True
AT54088,QZ3162,QF1767,2024-08-31,89.48,561,True
AT54089,QZ3162,QF1775,2024-08-31,82.76,562,True
AT54090,QZ3165,QF1019,2024-08-28,85.76,469,True
AT54091,QZ3167,QF1484,2024-08-26,100.0,299,True
AT54092,QZ3168,QF1609,2024-08-26,70.12,487,True
AT54093,QZ3168,QF1718,2024-08-27,87.9,417,True
AT54094,QZ3168,QF1371,2024-08-29,37.63,432,False
AT54095,QZ3168,QF1632,2024-08-27,73.57,554,True
AT54096,QZ3169,QF1109,2024-08-30,66.82,313,True
AT54097,QZ3169,QF1291,2024-08-27,64.2,388,True
AT54098,QZ3169,QF1909,2024-08-27,82.72,366,True
AT54099,QZ3171,QF1969,2024-08-31,96.38,384,True
AT54100,QZ3171,QF1741,2024-08-31,100.0,229,True
AT54101,QZ3171,QF1917,2024-08-31,67.55,473,True
AT54102,QZ3171,QF1708,2024-08-31,75.1,366,True
AT54103,QZ3171,QF1100,2024-08-31,76.03,444,True
AT54104,QZ3176,QF1128,2024-08-26,89.96,303,True
AT54105,QZ3177,QF1423,2024-08-24,61.86,207,True
AT54106,QZ3177,QF1894,2024-08-27,64.73,222,True
AT54107,QZ3177,QF1571,2024-08-24,80.88,243,True
AT54108,QZ3177,QF1150,2024-08-24,60.66,180,True
AT54109,QZ3177,QF1617,2024-08-28,62.15,156,True
AT54110,QZ3178,QF1266,2024-08-27,59.4,174,True
AT54111,QZ3179,QF1706,2024-08-28,48.51,208,False
AT54112,QZ3179,QF1117,2024-08-27,65.75,233,True
AT54113,QZ3179,QF1716,2024-08-26,62.3,362,True
AT54114,QZ3179,QF1321,2024-08-27,46.78,280,False
AT54115,QZ3179,QF1369,2024-08-25,83.41,215,True
AT54116,QZ3179,QF1456,2024-08-24,50.33,322,True
AT54117,QZ3179,QF1219,2024-08-27,58.28,360,True
AT54118,QZ3179,QF1884,2024-08-29,74.56,176,True
AT54119,QZ3180,QF1370,2024-08-21,78.27,142,True
AT54120,QZ3180,QF1488,2024-08-20,75.89,230,True
AT54121,QZ3181,QF1023,2024-08-20,42.68,114,False
AT54122,QZ3183,QF1917,2024-08-28,81.73,225,True
AT54123,QZ3186,QF1382,2024-08-30,92.67,325,True
AT54124,QZ3186,QF1826,2024-08-30,75.27,216,True
AT54125,QZ3188,QF1334,2024-08-26,66.48,276,True
AT54126,QZ3188,QF1503,2024-08-26,86.22,391,True
AT54127,QZ3188,QF1627,2024-08-29,72.72,268,True
AT54128,QZ3188,QF1133,2024-08-27,84.34,349,True
AT54129,QZ3188,QF1188,2024-08-26,71.66,218,True
AT54130,QZ3190,QF1089,2024-08-18,79.05,505,True
AT54131,QZ3190,QF1884,2024-08-17,89.7,435,True
AT54132,QZ3190,QF1354,2024-08-20,47.26,436,False
AT54133,QZ3190,QF1785,2024-08-24,63.48,479,True
AT54134,QZ3190,QF1524,2024-08-17,53.77,368,True
AT54135,QZ3190,QF1269,2024-08-16,71.63,344,True
AT54136,QZ3190,QF1126,2024-08-26,54.54,390,True
AT54137,QZ3190,QF1637,2024-08-19,74.61,486,True
AT54138,QZ3190,QF1816,2024-08-28,78.96,356,True
AT54139,QZ3190,QF1411,2024-08-22,51.19,261,True
AT54140,QZ3190,QF1008,2024-08-17,62.67,519,True
AT54141,QZ3190,QF1741,2024-08-17,71.55,407,True
AT54142,QZ3190,QF1415,2024-08-28,78.3,369,True
AT54143,QZ3190,QF1264,2024-08-18,85.64,398,True
AT54144,QZ3191,QF1615,2024-08-31,71.72,353,True
AT54145,QZ3191,QF1372,2024-08-29,90.22,237,True
AT54146,QZ3191,QF1588,2024-08-29,69.5,358,True
AT54147,QZ3192,QF1732,2024-08-26,93.96,183,True
AT54148,QZ3196,QF1041,2024-08-31,76.34,248,True
AT54149,QZ3197,QF1040,2024-08-27,70.86,206,True
AT54150,QZ3197,QF1553,2024-08-28,85.67,211,True
AT54151,QZ3197,QF1120,2024-08-30,82.93,134,True
AT54152,QZ3197,QF1598,2024-08-27,70.09,255,True
AT54153,QZ3198,QF1373,2024-08-30,70.7,392,True
AT54154,QZ3198,QF1805,2024-08-31,63.81,237,True
AT54155,QZ3200,QF1790,2024-08-27,67.76,342,True
AT54156,QZ3200,QF1240,2024-08-24,83.52,285,True
AT54157,QZ3200,QF1967,2024-08-28,77.47,345,True
AT54158,QZ3200,QF1708,2024-08-28,81.93,316,True
AT54159,QZ3201,QF1874,2024-08-28,89.86,198,True
AT54160,QZ3201,QF1389,2024-08-28,61.83,175,True
AT54161,QZ3202,QF1370,2024-08-30,63.39,75,True
AT54162,QZ3204,QF1095,2024-08-25,63.55,389,True
AT54163,QZ3204,QF1518,2024-08-25,64.15,552,True
AT54164,QZ3204,QF1741,2024-08-26,79.78,264,True
AT54165,QZ3204,QF1294,2024-08-30,92.11,527,True
AT54166,QZ3207,QF1600,2024-08-28,62.71,340,True
AT54167,QZ3209,QF1954,2024-08-24,59.37,227,True
AT54168,QZ3209,QF1479,2024-08-26,88.84,358,True
AT54169,QZ3209,QF1866,2024-08-24,66.78,182,True
AT54170,QZ3209,QF1714,2024-08-28,60.7,208,True
AT54171,QZ3209,QF1409,2024-08-25,55.43,343,True
AT54172,QZ3209,QF1102,2024-08-26,55.73,183,True
AT54173,QZ3210,QF1856,2024-08-24,67.75,313,True
AT54174,QZ3211,QF1667,2024-08-26,70.92,331,True
AT54175,QZ3211,QF1143,2024-08-29,100.0,307,True
AT54176,QZ3211,QF1741,2024-08-26,92.92,290,True
AT54177,QZ3212,QF1521,2024-08-28,79.99,355,True
AT54178,QZ3212,QF1918,2024-08-21,67.7,413,True
AT54179,QZ3212,QF1249,2024-08-25,81.8,273,True
AT54180,QZ3212,QF1181,2024-08-24,96.52,395,True
AT54181,QZ3212,QF1221,2024-08-22,100.0,336,True
AT54182,QZ3212,QF1245,2024-08-24,84.83,234,True
AT54183,QZ3214,QF1385,2024-08-27,69.22,377,True
AT54184,QZ3216,QF1789,2024-08-25,72.59,270,True
AT54185,QZ3218,QF1980,2024-08-31,71.26,403,True
AT54186,QZ3220,QF1185,2024-08-31,51.46,499,True
AT54187,QZ3220,QF1184,2024-08-29,75.47,296,True
AT54188,QZ3221,QF1375,2024-08-21,72.79,165,True
AT54189,QZ3221,QF1702,2024-08-24,75.88,268,True
AT54190,QZ3221,QF1271,2024-08-27,75.21,290,True
AT54191,QZ3222,QF1041,2024-08-28,62.88,301,True
AT54192,QZ3222,QF1886,2024-08-28,70.25,223,True
AT54193,QZ3223,QF1935,2024-08-22,71.22,359,True
AT54194,QZ3223,QF1711,2024-08-30,85.96,363,True
AT54195,QZ3224,QF1173,2024-08-30,52.64,222,True
AT54196,QZ3224,QF1020,2024-08-23,81.26,193,True
AT54197,QZ3225,QF1796,2024-08-27,54.36,277,True
AT54198,QZ3225,QF1115,2024-08-28,61.52,259,True
AT54199,QZ3227,QF1830,2024-08-31,70.23,506,True
AT54200,QZ3227,QF1001,2024-08-28,57.55,532,True
AT54201,QZ3227,QF1885,2024-08-29,58.33,368,True
AT54202,QZ3227,QF1263,2024-08-28,72.63,326,True
AT54203,QZ3227,QF1688,2024-08-29,67.36,536,True
AT54204,QZ3227,QF1684,2024-08-28,62.01,341,True
AT54205,QZ3227,QF1489,2024-08-28,56.9,350,True
AT54206,QZ3227,QF1364,2024-08-28,95.44,614,True
AT54207,QZ3227,QF1975,2024-08-28,71.24,428,True
AT54208,QZ3228,QF1230,2024-08-31,74.97,308,True
AT54209,QZ3228,QF1165,2024-08-31,77.24,319,True
AT54210,QZ3228,QF1289,2024-08-29,52.13,321,True
AT54211,QZ3228,QF1107,2024-08-28,74.6,481,True
AT54212,QZ3228,QF1471,2024-08-29,45.36,319,False
AT54213,QZ3229,QF1618,2024-08-29,72.46,260,True
AT54214,QZ3229,QF1473,2024-08-29,76.1,324,True
AT54215,QZ3229,QF1981,2024-08-30,36.43,160,False
AT54216,QZ3229,QF1499,2024-08-31,70.16,200,True
AT54217,QZ3229,QF1134,2024-08-30,48.03,201,False
AT54218,QZ3229,QF1705,2024-08-30,48.14,247,False
AT54219,QZ3229,QF1062,2024-08-31,65.2,317,True
AT54220,QZ3229,QF1818,2024-08-30,73.65,344,True
AT54221,QZ3230,QF1368,2024-08-30,71.22,366,True
AT54222,QZ3230,QF1014,2024-08-29,71.48,251,True
AT54223,QZ3231,QF1444,2024-08-31,76.76,215,True
AT54224,QZ3231,QF1610,2024-08-31,74.24,160,True
AT54225,QZ3231,QF1910,2024-08-31,73.64,287,True
AT54226,QZ3231,QF1647,2024-08-31,77.32,192,True
AT54227,QZ3231,QF1771,2024-08-31,66.75,323,True
AT54228,QZ3232,QF1494,2024-08-23,77.79,81,True
AT54229,QZ3232,QF1196,2024-08-24,48.91,111,False
AT54230,QZ3232,QF1671,2024-08-28,67.18,107,True
AT54231,QZ3233,QF1345,2024-08-31,72.45,358,True
AT54232,QZ3233,QF1190,2024-08-31,63.46,273,True
AT54233,QZ3234,QF1499,2024-08-31,69.04,600,True
AT54234,QZ3234,QF1467,2024-08-30,67.18,516,True
AT54235,QZ3234,QF1644,2024-08-30,73.66,521,True
AT54236,QZ3234,QF1269,2024-08-31,73.88,422,True
AT54237,QZ3234,QF1688,2024-08-29,77.62,325,True
AT54238,QZ3234,QF1041,2024-08-29,80.69,524,True
AT54239,QZ3235,QF1417,2024-08-31,80.49,268,True
AT54240,QZ3235,QF1849,2024-08-31,68.65,513,True
AT54241,QZ3235,QF1564,2024-08-31,76.83,454,True
AT54242,QZ3235,QF1652,2024-08-31,61.77,232,True
AT54243,QZ3235,QF1825,2024-08-31,62.12,282,True
AT54244,QZ3235,QF1141,2024-08-31,84.03,252,True
AT54245,QZ3235,QF1995,2024-08-31,78.43,519,True
AT54246,QZ3235,QF1756,2024-08-31,62.51,394,True
AT54247,QZ3235,QF1906,2024-08-31,58.2,241,True
AT54248,QZ3235,QF1199,2024-08-31,91.18,441,True
AT54249,QZ3235,QF1408,2024-08-31,79.69,471,True
AT54250,QZ3235,QF1203,2024-08-31,70.4,295,True
AT54251,QZ3236,QF1269,2024-08-25,89.92,337,True
AT54252,QZ3237,QF1083,2024-08-30,43.38,125,False
AT54253,QZ3239,QF1298,2024-08-29,81.36,136,True
AT54254,QZ3242,QF1416,2024-08-31,95.71,395,True
AT54255,QZ3242,QF1769,2024-08-31,66.11,361,True
AT54256,QZ3242,QF1553,2024-08-30,79.49,436,True
AT54257,QZ3242,QF1624,2024-08-30,96.34,202,True
