user_id,signup_date,user_persona,subscription_plan,last_login_date,is_active,signup_month,days_since_signup,days_since_last_login,quizzes_created,tenure_days,segment,estimated_rev
QF1641,2024-10-03 00:00:00,K-12 Tutor,Basic,06-08-2024,False,2024-07,36,21,3.0,389.0,1,15.302956873823696
QF1642,2024-07-03 00:00:00,University Professor,Pro,13-08-2024,True,2024-07,36,18,5.0,481.0,1,24.090182796205063
QF1643,2024-08-06 00:00:00,High School Teacher,Free,14-08-2024,False,2024-07,36,12,4.0,447.0,1,12.939092636794125
QF1644,2024-07-25 11:27:04,High School Teacher,Enterprise,16-08-2024,True,2024-07,36,15,12.0,403.0,0,22.78226460400186
QF1645,2024-01-15 13:28:31,University Professor,Pro,18-08-2024,True,2024-07,36,13,7.0,602.0,2,30.5375336228216
QF1646,2024-08-02 00:00:00,University Professor,Basic,30-08-2024,False,2024-07,36,27,4.0,451.0,1,21.16498919512446
QF1647,2024-01-06 16:00:12,High School Teacher,Basic,08-08-2024,True,2024-07,35,23,2.0,540.0,2,16.254276196164074
QF1648,2024-09-08 00:00:00,Language Instructor,Pro,09-08-2024,True,2024-07,35,22,6.0,414.0,1,14.038488970004227
QF1649,2024-11-10 00:00:00,HR Professional,Basic,02-08-2024,True,2024-07,35,29,2.0,351.0,1,20.067891022798214
QF1650,2024-10-23 20:33:44,High School Teacher,Free,25-08-2024,False,2024-07,35,3,1.0,491.0,2,11.252561541185196
QF1651,2024-04-10 12:06:25,High School Teacher,Basic,08-08-2024,False,2024-07,35,23,2.0,624.0,2,23.466603736709423
QF1652,2024-10-17 20:00:03,K-12 Tutor,Basic,04-08-2024,True,2024-07,35,27,1.0,370.0,2,11.210598142789152
QF1653,2024-08-01 00:00:00,K-12 Tutor,Free,15-08-2024,True,2024-07,35,16,2.0,452.0,1,22.04219890143142
QF1654,2024-07-04 23:55:31,K-12 Tutor,Pro,21-08-2024,True,2024-07,35,10,5.0,630.0,2,21.880216075981068
QF1655,2024-04-01 03:36:29,HR Professional,Free,04-08-2024,False,2024-07,35,23,3.0,384.0,2,20.837364713662527
QF1656,2024-04-09 00:00:00,Corporate Trainer,Free,18-08-2024,False,2024-07,35,24,2.0,566.0,1,18.71598988348826
QF1657,2024-02-05 21:52:35,Corporate Trainer,Enterprise,05-08-2024,True,2024-07,35,26,10.0,530.0,0,21.650178157911043
QF1658,2024-05-05 00:00:00,Content Creator,Basic,01-08-2024,False,2024-07,35,28,2.0,540.0,1,16.880024661827264
QF1659,2024-05-11 00:00:00,Corporate Trainer,Basic,03-08-2024,True,2024-07,34,28,5.0,534.0,1,18.979180634456515
QF1660,2024-04-08 11:11:33,K-12 Tutor,Pro,13-08-2024,False,2024-07,34,12,5.0,594.0,2,25.034670948999036
QF1661,2024-03-04 00:00:00,K-12 Tutor,Free,09-08-2024,False,2024-07,34,1,2.0,602.0,1,8.221771601261088
QF1662,2024-08-15 14:51:45,High School Teacher,Free,11-08-2024,True,2024-07,34,20,2.0,390.0,2,11.085610863011164
QF1663,2024-10-03 00:00:00,High School Teacher,Basic,18-08-2024,True,2024-07,34,13,7.0,389.0,1,17.9535900098149
QF1664,2024-04-08 09:35:32,K-12 Tutor,Basic,24-08-2024,True,2024-07,34,7,2.0,324.0,2,23.864547490168004
QF1665,2024-05-28 12:02:50,K-12 Tutor,Basic,28-08-2024,False,2024-07,34,10,5.0,486.0,2,20.229557200205853
QF1666,2024-11-04 07:37:17,Content Creator,Pro,25-08-2024,False,2024-07,34,12,5.0,364.0,2,15.304417252663278
QF1667,2024-08-03 14:02:52,HR Professional,Pro,23-08-2024,True,2024-07,34,8,4.0,332.0,2,25.002208434874994
QF1668,2024-05-07 00:00:00,University Professor,Enterprise,17-08-2024,False,2024-07,33,25,16.0,538.0,0,38.18529318918555
QF1669,2024-02-06 00:00:00,University Professor,Pro,25-08-2024,True,2024-07,33,6,3.0,629.0,1,8.294729068745067
QF1670,2024-06-01 16:55:08,HR Professional,Free,11-08-2024,False,2024-07,33,19,3.0,568.0,2,8.272701508673155
QF1671,2024-06-09 00:00:00,High School Teacher,Pro,17-08-2024,False,2024-07,33,22,4.0,505.0,1,26.25465931240253
QF1672,2024-04-02 00:00:00,STEM Educator,Free,06-08-2024,False,2024-07,33,5,1.0,573.0,1,7.0738451987929
QF1673,2024-07-26 05:55:32,STEM Educator,Enterprise,19-08-2024,True,2024-07,33,12,10.0,664.0,0,16.526620984491004
QF1674,2024-10-18 18:48:02,High School Teacher,Free,17-08-2024,False,2024-07,33,30,2.0,613.0,2,20.72252975117798
QF1675,2024-06-07 21:23:00,University Professor,Enterprise,05-08-2024,True,2024-07,32,26,20.0,549.0,0,32.630139501598144
QF1676,2024-03-04 04:48:56,High School Teacher,Enterprise,18-08-2024,True,2024-07,32,13,14.0,428.0,0,25.576457348352754
QF1677,2024-02-07 00:00:00,High School Teacher,Free,16-08-2024,False,2024-07,32,4,3.0,628.0,1,26.188123018639338
QF1678,2024-04-05 00:00:00,HR Professional,Basic,02-08-2024,True,2024-07,32,29,7.0,570.0,1,24.780005916178574
QF1679,2024-11-12 02:35:11,STEM Educator,Basic,03-08-2024,True,2024-07,32,28,2.0,659.0,2,9.953856443513377
QF1680,2024-05-08 00:00:00,High School Teacher,Pro,29-08-2024,True,2024-07,32,2,5.0,537.0,1,24.189298111832805
QF1681,2024-01-12 11:53:37,Content Creator,Free,20-08-2024,False,2024-07,32,1,5.0,472.0,2,24.342952961643604
QF1682,2024-12-06 00:00:00,Content Creator,Free,04-08-2024,True,2024-07,32,27,0.0,325.0,1,13.159424154909614
QF1683,2024-05-24 02:25:46,High School Teacher,Basic,21-08-2024,True,2024-07,32,10,2.0,591.0,2,7.749352619249875
QF1684,2024-10-01 00:47:34,Content Creator,Free,04-08-2024,True,2024-07,32,27,1.0,463.0,2,16.419531510677448
QF1685,2024-09-10 00:00:00,K-12 Tutor,Pro,18-08-2024,False,2024-07,31,10,2.0,412.0,1,7.523009620721141
QF1686,2024-05-17 08:30:30,HR Professional,Pro,20-08-2024,False,2024-07,31,27,5.0,605.0,2,27.46834946198274
QF1687,2024-02-09 06:46:30,High School Teacher,Basic,08-08-2024,False,2024-07,31,25,2.0,529.0,2,22.94120810437858
QF1688,2024-04-12 00:00:00,High School Teacher,Pro,22-08-2024,True,2024-07,31,9,3.0,563.0,1,16.481302814894722
QF1689,2024-11-08 01:53:02,Corporate Trainer,Basic,04-08-2024,True,2024-07,31,27,4.0,611.0,2,13.205455666785822
QF1690,2024-05-30 15:43:21,High School Teacher,Free,10-08-2024,False,2024-07,31,24,1.0,538.0,2,18.77969341167726
QF1691,2024-08-19 12:51:51,STEM Educator,Basic,04-08-2024,False,2024-07,31,9,2.0,382.0,2,7.002714920444407
QF1692,2024-07-26 15:58:06,K-12 Tutor,Basic,07-08-2024,True,2024-07,31,24,1.0,460.0,2,10.318462010489782
QF1693,2024-08-01 00:00:00,High School Teacher,Free,03-08-2024,False,2024-08,30,5,2.0,452.0,1,13.483155583882091
QF1694,2024-08-01 00:00:00,HR Professional,Enterprise,05-08-2024,True,2024-08,30,26,10.0,452.0,0,15.074905894999652
QF1695,2024-08-01 00:00:00,High School Teacher,Basic,14-08-2024,False,2024-08,30,15,1.0,452.0,1,22.66219112679085
QF1696,2024-08-01 00:00:00,University Professor,Basic,16-08-2024,True,2024-08,30,15,7.0,452.0,1,22.52456203258047
QF1697,2024-08-01 00:00:00,HR Professional,Pro,23-08-2024,True,2024-08,30,8,10.0,452.0,0,19.591164336622395
QF1698,2024-08-01 00:00:00,Corporate Trainer,Basic,05-08-2024,True,2024-08,30,26,2.0,452.0,1,20.58747391651748
QF1699,2024-08-02 00:00:00,High School Teacher,Basic,11-08-2024,False,2024-08,29,26,1.0,451.0,1,8.087617371201233
QF1700,2024-08-02 00:00:00,K-12 Tutor,Basic,02-08-2024,True,2024-08,29,29,4.0,451.0,1,8.762356626757926
QF1701,2024-08-02 00:00:00,High School Teacher,Basic,30-08-2024,False,2024-08,29,25,4.0,451.0,1,22.456201100508544
QF1702,2024-08-02 00:00:00,Corporate Trainer,Pro,26-08-2024,True,2024-08,29,5,8.0,451.0,0,20.10036451149127
QF1703,2024-08-02 00:00:00,High School Teacher,Free,02-08-2024,False,2024-08,29,6,1.0,451.0,1,16.55801126062158
QF1704,2024-08-03 00:00:00,K-12 Tutor,Free,02-08-2024,False,2024-08,28,8,3.0,450.0,1,20.801741289020928
QF1705,2024-08-03 00:00:00,Content Creator,Pro,24-08-2024,True,2024-08,28,7,6.0,450.0,1,21.492568247383915
QF1706,2024-08-03 00:00:00,Corporate Trainer,Free,02-08-2024,False,2024-08,28,6,2.0,450.0,1,10.519154742463748
QF1707,2024-08-03 00:00:00,HR Professional,Enterprise,20-08-2024,False,2024-08,28,11,12.0,450.0,0,28.554299405220736
QF1708,2024-08-03 00:00:00,Corporate Trainer,Basic,21-08-2024,True,2024-08,28,10,3.0,450.0,1,14.30794545467517
QF1709,2024-08-03 00:00:00,University Professor,Free,03-08-2024,False,2024-08,28,6,1.0,450.0,1,20.145328112734393
QF1710,2024-08-03 00:00:00,Corporate Trainer,Basic,04-08-2024,True,2024-08,28,27,2.0,450.0,1,6.8888303814957625
QF1711,2024-08-03 00:00:00,University Professor,Free,10-08-2024,True,2024-08,28,21,1.0,450.0,1,25.79060655452692
QF1712,2024-08-03 00:00:00,Corporate Trainer,Pro,26-08-2024,True,2024-08,28,5,6.0,450.0,1,21.029534931950863
QF1713,2024-08-03 00:00:00,High School Teacher,Basic,12-08-2024,True,2024-08,28,19,3.0,450.0,1,25.62427698469953
QF1714,2024-08-03 00:00:00,High School Teacher,Basic,10-08-2024,True,2024-08,28,21,3.0,450.0,1,27.30756174194883
QF1715,2024-08-03 00:00:00,K-12 Tutor,Free,17-08-2024,False,2024-08,28,30,1.0,450.0,1,23.96856422558877
QF1716,2024-08-04 00:00:00,STEM Educator,Pro,23-08-2024,True,2024-08,27,8,10.0,449.0,0,14.296265717398299
QF1717,2024-08-04 00:00:00,University Professor,Free,21-08-2024,False,2024-08,27,30,1.0,449.0,1,11.328481746435354
QF1718,2024-08-04 00:00:00,High School Teacher,Free,14-08-2024,True,2024-08,27,17,1.0,449.0,1,13.546101586554279
QF1719,2024-08-04 00:00:00,Language Instructor,Basic,29-08-2024,False,2024-08,27,17,9.0,449.0,0,28.63965028959968
QF1720,2024-08-04 00:00:00,Language Instructor,Basic,05-08-2024,True,2024-08,27,26,3.0,449.0,1,14.181226694925893
QF1721,2024-08-04 00:00:00,High School Teacher,Basic,21-08-2024,False,2024-08,27,23,2.0,449.0,1,15.237574659503757
QF1722,2024-08-04 00:00:00,Corporate Trainer,Basic,27-08-2024,False,2024-08,27,20,2.0,449.0,1,23.58432382059886
QF1723,2024-08-05 00:00:00,High School Teacher,Pro,17-08-2024,False,2024-08,26,25,2.0,448.0,1,22.02003506177402
QF1724,2024-08-05 00:00:00,Corporate Trainer,Free,23-08-2024,False,2024-08,26,6,2.0,448.0,1,15.351125565360336
QF1725,2024-08-05 00:00:00,High School Teacher,Free,29-08-2024,False,2024-08,26,13,1.0,448.0,1,13.217713994231529
QF1726,2024-08-05 00:00:00,HR Professional,Pro,11-08-2024,False,2024-08,26,24,9.0,448.0,0,19.49969420416043
QF1727,2024-08-05 00:00:00,High School Teacher,Basic,06-08-2024,True,2024-08,26,25,3.0,448.0,1,21.38945751736826
QF1728,2024-08-05 00:00:00,Content Creator,Free,16-08-2024,False,2024-08,26,4,2.0,448.0,1,23.87086205614743
QF1729,2024-08-05 00:00:00,University Professor,Basic,20-08-2024,True,2024-08,26,11,6.0,448.0,1,21.65162265833989
QF1730,2024-08-05 00:00:00,High School Teacher,Free,18-08-2024,False,2024-08,26,7,2.0,448.0,1,8.863760779986697
QF1731,2024-08-05 00:00:00,Content Creator,Free,06-08-2024,False,2024-08,26,8,1.0,448.0,1,10.514049379777486
QF1732,2024-08-06 00:00:00,K-12 Tutor,Free,19-08-2024,False,2024-08,25,27,2.0,447.0,1,8.747646788470744
QF1733,2024-08-06 00:00:00,University Professor,Pro,30-08-2024,True,2024-08,25,1,7.0,447.0,1,12.024983729587746
QF1734,2024-08-06 00:00:00,HR Professional,Pro,30-08-2024,True,2024-08,25,1,2.0,447.0,1,12.237998209911648
QF1735,2024-08-06 00:00:00,Corporate Trainer,Pro,15-08-2024,True,2024-08,25,16,6.0,447.0,1,19.160741668540417
QF1736,2024-08-06 00:00:00,High School Teacher,Pro,22-08-2024,False,2024-08,25,2,6.0,447.0,1,12.91802652290525
QF1737,2024-08-06 00:00:00,Corporate Trainer,Free,26-08-2024,False,2024-08,25,15,1.0,447.0,1,8.122877140491301
QF1738,2024-08-06 00:00:00,Corporate Trainer,Basic,11-08-2024,True,2024-08,25,20,4.0,447.0,1,23.54312501052962
QF1739,2024-08-06 00:00:00,University Professor,Basic,03-08-2024,False,2024-08,25,16,2.0,447.0,1,22.333326668980064
QF1740,2024-08-06 00:00:00,HR Professional,Basic,29-08-2024,False,2024-08,25,12,2.0,447.0,1,24.38701820548537
QF1741,2024-08-07 00:00:00,HR Professional,Pro,26-08-2024,True,2024-08,24,5,7.0,446.0,1,13.837104691025502
QF1742,2024-08-07 00:00:00,Content Creator,Free,23-08-2024,False,2024-08,24,23,2.0,446.0,1,12.3594237544039
QF1743,2024-08-07 00:00:00,University Professor,Basic,02-08-2024,False,2024-08,24,29,4.0,446.0,1,20.057420550484714
QF1744,2024-08-07 00:00:00,K-12 Tutor,Basic,19-08-2024,True,2024-08,24,12,7.0,446.0,1,29.186577152419027
QF1745,2024-08-07 00:00:00,High School Teacher,Basic,08-08-2024,False,2024-08,24,8,2.0,446.0,1,16.221909013028448
QF1746,2024-08-07 00:00:00,High School Teacher,Basic,30-08-2024,True,2024-08,24,1,5.0,446.0,1,23.65390059982368
QF1747,2024-08-07 00:00:00,Corporate Trainer,Free,13-08-2024,True,2024-08,24,18,1.0,446.0,1,9.60420648744453
QF1748,2024-08-07 00:00:00,Corporate Trainer,Free,29-08-2024,False,2024-08,24,14,1.0,446.0,1,12.902752764387403
QF1749,2024-08-08 00:00:00,High School Teacher,Basic,25-08-2024,True,2024-08,23,6,12.0,445.0,0,23.98665809477168
QF1750,2024-08-08 00:00:00,High School Teacher,Free,19-08-2024,False,2024-08,23,24,1.0,445.0,1,6.149253667070665
QF1751,2024-08-08 00:00:00,Corporate Trainer,Free,02-09-2024,False,2024-08,23,6,1.0,445.0,1,12.972969037415211
QF1752,2024-08-08 00:00:00,University Professor,Basic,16-08-2024,True,2024-08,23,15,2.0,445.0,1,13.292188608242615
QF1753,2024-08-08 00:00:00,Language Instructor,Free,12-08-2024,False,2024-08,23,25,1.0,445.0,1,20.953257601440644
QF1754,2024-08-08 00:00:00,Corporate Trainer,Basic,12-08-2024,True,2024-08,23,19,8.0,445.0,0,23.906312987050722
QF1755,2024-08-08 00:00:00,Language Instructor,Pro,08-08-2024,True,2024-08,23,23,1.0,445.0,1,19.633994620948386
QF1756,2024-08-08 00:00:00,Content Creator,Pro,11-08-2024,True,2024-08,23,20,7.0,445.0,1,30.811951891682757
QF1757,2024-08-08 00:00:00,Content Creator,Basic,12-08-2024,True,2024-08,23,19,5.0,445.0,1,26.541784597660133
QF1758,2024-08-08 00:00:00,Content Creator,Free,26-08-2024,True,2024-08,23,5,1.0,445.0,1,12.563385759724083
QF1759,2024-08-09 00:00:00,Corporate Trainer,Pro,16-09-2024,False,2024-08,22,20,5.0,444.0,1,27.90086493026576
QF1760,2024-08-09 00:00:00,Corporate Trainer,Free,25-09-2024,False,2024-08,22,30,4.0,444.0,1,24.60423218122488
QF1761,2024-08-09 00:00:00,HR Professional,Free,05-10-2024,False,2024-08,22,12,1.0,444.0,1,22.70121500028365
QF1762,2024-08-09 00:00:00,Language Instructor,Pro,28-09-2024,True,2024-08,22,17,8.0,444.0,0,14.918179679829954
QF1763,2024-08-09 00:00:00,K-12 Tutor,Enterprise,28-09-2024,True,2024-08,22,4,13.0,444.0,0,34.65886573324626
QF1764,2024-08-09 00:00:00,Corporate Trainer,Free,01-10-2024,False,2024-08,22,29,3.0,444.0,1,21.792889269441
QF1765,2024-08-09 00:00:00,High School Teacher,Basic,20-09-2024,True,2024-08,22,16,9.0,444.0,0,13.749580292998143
QF1766,2024-08-09 00:00:00,University Professor,Free,12-09-2024,False,2024-08,22,4,1.0,444.0,1,6.796764695568733
QF1767,2024-08-09 00:00:00,High School Teacher,Basic,05-10-2024,True,2024-08,22,22,6.0,444.0,1,14.712026489647597
QF1768,2024-08-09 00:00:00,High School Teacher,Pro,13-09-2024,False,2024-08,22,18,6.0,444.0,1,12.699366999884647
QF1769,2024-08-10 00:00:00,Corporate Trainer,Free,23-10-2024,False,2024-08,21,22,4.0,443.0,1,22.948572514783738
QF1770,2024-08-10 00:00:00,High School Teacher,Pro,10-10-2024,True,2024-08,21,17,5.0,443.0,1,18.661412331502493
QF1771,2024-08-10 00:00:00,STEM Educator,Free,25-10-2024,True,2024-08,21,13,4.0,443.0,1,15.019603228075857
QF1772,2024-08-10 00:00:00,High School Teacher,Free,30-10-2024,False,2024-08,21,9,1.0,443.0,1,22.22166591303182
QF1773,2024-08-10 00:00:00,HR Professional,Enterprise,10-10-2024,True,2024-08,21,5,12.0,443.0,0,17.582833045319425
QF1774,2024-08-10 00:00:00,High School Teacher,Basic,03-11-2024,True,2024-08,21,5,6.0,443.0,1,14.67095501158093
QF1775,2024-08-10 00:00:00,Content Creator,Basic,01-11-2024,True,2024-08,21,20,1.0,443.0,1,7.524444519941515
QF1776,2024-08-10 00:00:00,Corporate Trainer,Free,16-10-2024,False,2024-08,21,7,4.0,443.0,1,17.786815025437797
QF1777,2024-08-11 00:00:00,Corporate Trainer,Free,03-12-2024,False,2024-08,20,21,2.0,442.0,1,17.179123593582666
QF1778,2024-08-11 00:00:00,Content Creator,Pro,09-11-2024,True,2024-08,20,15,5.0,442.0,1,10.047474214813006
QF1779,2024-08-11 00:00:00,Corporate Trainer,Pro,15-11-2024,True,2024-08,20,7,10.0,442.0,0,16.923130828964936
QF1780,2024-08-11 00:00:00,High School Teacher,Basic,09-11-2024,True,2024-08,20,10,1.0,442.0,1,14.143629081121356
QF1781,2024-08-11 00:00:00,University Professor,Pro,17-11-2024,False,2024-08,20,16,2.0,442.0,1,18.99297686741791
QF1782,2024-08-11 00:00:00,High School Teacher,Free,17-11-2024,False,2024-08,20,13,2.0,442.0,1,23.390538143535966
QF1783,2024-08-11 00:00:00,High School Teacher,Free,06-12-2024,True,2024-08,20,9,5.0,442.0,1,25.98936490190647
QF1784,2024-08-12 00:00:00,High School Teacher,Free,18-12-2024,False,2024-08,19,27,1.0,441.0,1,23.120356196484202
QF1785,2024-08-12 00:00:00,Content Creator,Free,05-01-2025,False,2024-08,19,21,4.0,441.0,1,24.28234442322296
QF1786,2024-08-12 00:00:00,HR Professional,Pro,05-01-2025,True,2024-08,19,11,5.0,441.0,1,11.167712673423633
QF1787,2024-08-12 00:00:00,Corporate Trainer,Free,15-12-2024,False,2024-08,19,8,5.0,441.0,1,24.16520399872372
QF1788,2024-08-12 00:00:00,High School Teacher,Free,04-01-2025,False,2024-08,19,13,3.0,441.0,1,21.610769778775833
QF1789,2024-08-12 00:00:00,Language Instructor,Pro,26-12-2024,True,2024-08,19,2,4.0,441.0,1,12.508011942715962
QF1790,2024-01-19 09:18:18,High School Teacher,Pro,30-08-2024,True,2024-08,18,1,1.0,329.0,2,20.34167907417149
QF1791,2024-11-18 21:27:20,High School Teacher,Free,22-08-2024,False,2024-08,18,22,2.0,635.0,2,12.428419488840103
QF1792,2024-01-03 20:52:59,University Professor,Basic,15-08-2024,True,2024-08,18,16,1.0,513.0,2,13.35578260154915
QF1793,2024-08-08 00:00:00,HR Professional,Free,18-08-2024,True,2024-08,18,13,1.0,445.0,1,12.686027875880463
QF1794,2024-08-04 00:00:00,HR Professional,Basic,11-08-2024,False,2024-08,18,7,2.0,449.0,1,18.07334423864216
QF1795,2024-01-11 09:01:39,University Professor,Basic,15-08-2024,True,2024-08,18,16,5.0,417.0,2,27.397106972435374
QF1796,2024-09-21 02:35:19,University Professor,Basic,20-08-2024,True,2024-08,18,11,2.0,655.0,2,11.42119777904965
QF1797,2024-09-21 05:44:40,Content Creator,Pro,05-08-2024,False,2024-08,18,17,7.0,629.0,2,22.59836788342126
QF1798,2024-03-12 10:51:42,High School Teacher,Free,21-08-2024,True,2024-08,18,10,3.0,619.0,2,25.92581104102531
QF1799,2024-06-06 00:00:00,HR Professional,Basic,20-08-2024,True,2024-08,18,11,7.0,508.0,1,29.123894413455645
QF1800,2024-03-01 18:46:24,Language Instructor,Free,27-08-2024,False,2024-08,18,21,3.0,460.0,2,22.753626975607858
QF1801,2024-02-28 12:23:43,High School Teacher,Pro,22-08-2024,True,2024-08,18,9,3.0,647.0,2,12.783563203108656
QF1802,2024-02-08 00:00:00,Corporate Trainer,Pro,26-08-2024,True,2024-08,18,5,8.0,627.0,1,29.26991580878231
QF1803,2024-12-06 00:00:00,STEM Educator,Free,17-08-2024,False,2024-08,17,5,2.0,325.0,1,23.518417907509
QF1804,2024-08-06 17:01:35,High School Teacher,Free,24-08-2024,False,2024-08,17,5,5.0,407.0,2,27.059276312917916
QF1805,2024-02-10 00:00:00,High School Teacher,Free,15-08-2024,True,2024-08,17,16,1.0,625.0,1,23.809344440010275
QF1806,2024-12-05 22:23:14,Language Instructor,Free,22-08-2024,False,2024-08,17,23,3.0,596.0,2,21.042162572188225
QF1807,2024-06-11 02:11:20,Corporate Trainer,Free,22-08-2024,False,2024-08,17,26,2.0,626.0,2,17.99470376865618
QF1808,2024-10-06 00:00:00,University Professor,Basic,23-08-2024,True,2024-08,17,8,3.0,386.0,1,27.271251592173527
QF1809,2024-03-20 01:29:16,STEM Educator,Free,02-08-2024,False,2024-08,17,6,1.0,413.0,2,8.19976286269876
QF1810,2024-02-02 00:00:00,High School Teacher,Free,16-08-2024,True,2024-08,17,15,2.0,633.0,1,23.282113673110395
QF1811,2024-11-07 00:00:00,University Professor,Pro,28-08-2024,True,2024-08,17,3,4.0,354.0,1,22.34272614003219
QF1812,2024-12-04 00:51:15,Content Creator,Basic,16-08-2024,True,2024-08,17,15,2.0,483.0,2,21.337677185763347
QF1813,2024-08-16 21:28:32,High School Teacher,Basic,19-08-2024,True,2024-08,17,12,3.0,358.0,2,17.994319625044625
QF1814,2024-11-01 00:00:00,STEM Educator,Pro,27-08-2024,True,2024-08,17,4,8.0,360.0,0,12.610346213623679
QF1815,2024-08-06 19:42:23,High School Teacher,Pro,19-08-2024,True,2024-08,17,12,2.0,322.0,2,19.911544855574512
QF1816,2024-03-10 00:00:00,Corporate Trainer,Basic,29-08-2024,True,2024-08,17,2,2.0,596.0,1,16.508931117424925
QF1817,2024-03-04 00:00:00,University Professor,Basic,15-08-2024,True,2024-08,16,16,2.0,602.0,1,21.453026693636048
QF1818,2024-06-11 00:00:00,University Professor,Free,02-08-2024,False,2024-08,16,29,1.0,503.0,1,7.3534287813919255
QF1819,2024-08-02 00:00:00,K-12 Tutor,Free,30-08-2024,False,2024-08,16,20,1.0,451.0,1,13.200732267877681
QF1820,2024-09-19 21:35:55,Content Creator,Free,09-08-2024,False,2024-08,16,20,3.0,350.0,2,13.707823507479599
QF1821,2024-09-11 17:42:49,Language Instructor,Pro,17-08-2024,True,2024-08,16,14,5.0,378.0,2,17.89223412014132
QF1822,2024-03-15 13:46:16,High School Teacher,Basic,22-08-2024,True,2024-08,16,9,4.0,512.0,2,21.367245861747804
QF1823,2024-12-04 00:00:00,University Professor,Basic,22-08-2024,False,2024-08,16,11,2.0,327.0,1,9.274277426504048
QF1824,2024-10-22 19:51:55,High School Teacher,Free,23-08-2024,False,2024-08,16,26,4.0,591.0,2,23.558634063272628
QF1825,2024-06-28 22:28:52,High School Teacher,Free,28-08-2024,True,2024-08,16,3,3.0,332.0,2,12.690014121347705
QF1826,2024-01-06 00:00:00,Corporate Trainer,Enterprise,23-08-2024,True,2024-08,16,8,5.0,660.0,1,23.132551719955217
QF1827,2024-03-02 11:51:17,Corporate Trainer,Basic,25-08-2024,False,2024-08,16,26,2.0,581.0,2,19.155715123440295
QF1828,2024-06-10 00:00:00,Corporate Trainer,Free,18-08-2024,True,2024-08,16,13,2.0,504.0,1,17.677308141999116
QF1829,2024-11-01 00:00:00,HR Professional,Pro,16-08-2024,True,2024-08,16,15,4.0,360.0,1,16.729821618596226
QF1830,2024-10-18 21:20:43,Corporate Trainer,Pro,20-08-2024,True,2024-08,15,11,2.0,638.0,2,6.727037949397215
QF1831,2024-03-04 00:00:00,Language Instructor,Free,14-08-2024,False,2024-08,15,3,3.0,602.0,1,9.111485744304694
QF1832,2024-12-03 17:19:14,HR Professional,Basic,24-08-2024,True,2024-08,15,7,3.0,568.0,2,9.370568446535826
QF1833,2024-12-02 00:00:00,Corporate Trainer,Free,26-08-2024,False,2024-08,15,4,1.0,329.0,1,24.284246454995916
QF1834,2024-01-26 17:48:15,Corporate Trainer,Basic,29-08-2024,True,2024-08,15,2,4.0,651.0,2,18.168621160277667
QF1835,2024-10-03 14:13:20,Corporate Trainer,Basic,24-08-2024,False,2024-08,15,7,1.0,387.0,2,24.0124378549367
QF1836,2024-06-04 00:00:00,High School Teacher,Pro,28-08-2024,True,2024-08,15,3,6.0,510.0,1,25.40390100885864
QF1837,2024-09-08 00:00:00,Language Instructor,Free,06-08-2024,False,2024-08,15,5,1.0,414.0,1,10.230694220554144
QF1838,2024-04-03 00:00:00,High School Teacher,Pro,23-08-2024,True,2024-08,14,8,6.0,572.0,1,14.952666092324224
QF1839,2024-11-21 08:21:32,University Professor,Basic,18-08-2024,True,2024-08,14,13,0.0,352.0,2,5.651395032705326
QF1840,2024-02-05 00:00:00,High School Teacher,Free,01-08-2024,False,2024-08,14,7,3.0,630.0,1,7.767996552602768
QF1841,2024-02-07 20:56:53,Corporate Trainer,Pro,20-08-2024,True,2024-08,14,11,3.0,493.0,2,15.692218088910888
QF1842,2024-05-02 23:37:43,University Professor,Pro,19-08-2024,True,2024-08,14,12,21.0,417.0,0,36.9183600545382
QF1843,2024-12-06 00:00:00,STEM Educator,Pro,24-08-2024,True,2024-08,14,7,4.0,325.0,1,8.629814167311261
QF1844,2024-01-20 21:46:24,High School Teacher,Enterprise,23-08-2024,True,2024-08,13,8,12.0,612.0,0,28.526877232639503
QF1845,2024-07-12 00:00:00,K-12 Tutor,Free,22-08-2024,False,2024-08,13,11,4.0,472.0,1,27.86589298376342
QF1846,2024-09-17 07:10:21,Corporate Trainer,Basic,26-08-2024,True,2024-08,13,5,2.0,439.0,2,7.675724664884202
QF1847,2024-04-07 00:00:00,High School Teacher,Basic,13-08-2024,False,2024-08,13,4,4.0,568.0,1,24.70328643711938
QF1848,2024-12-04 02:01:04,K-12 Tutor,Free,26-08-2024,False,2024-08,13,10,2.0,407.0,2,18.560970007253534
QF1849,2024-05-07 00:00:00,University Professor,Basic,23-08-2024,True,2024-08,13,8,2.0,538.0,1,24.182005723870436
QF1850,2024-10-10 11:22:54,Content Creator,Free,21-08-2024,False,2024-08,13,18,2.0,426.0,2,10.052340377465882
QF1851,2024-02-07 13:26:14,K-12 Tutor,Basic,20-08-2024,True,2024-08,13,11,5.0,413.0,2,13.510598379858001
QF1852,2024-08-31 11:20:41,University Professor,Basic,16-08-2024,False,2024-08,13,19,1.0,454.0,2,7.563931475618128
QF1853,2024-10-13 06:50:32,High School Teacher,Enterprise,29-08-2024,True,2024-08,12,2,8.0,336.0,2,18.054528077754323
QF1854,2024-09-14 09:43:18,High School Teacher,Free,14-08-2024,False,2024-08,12,3,4.0,433.0,2,9.095278452587435
